% # columns="iter, evals, sigma, 0, fitness, xbest" seed=482033, Wed Oct 30 12:45:58 2024, <python>{}</python>
1 25 1.9059908914686856 0 -84.26948112000848 0.46447474549584655 0.17175251121826307 1.9460722416903111 0.8464564868543214 0.33223287075906216 3.1586670438254636 0.3567815954684863 4.781481936306935 3.6623920912173515 2.4868986964719704
2 50 1.9134936666119793 0 -81.4718249742787 0.6193019615228273 0.2059684056946014 0.5816606141688545 1.4852810083538355 0.47379675911100116 1.033239307211122 4.5814145409284315 2.233246910586525 1.0153260390673966 2.9428123780487736
3 75 1.9644086485103793 0 -81.34748403331724 0.8029945897450166 0.27829089352651576 0.03775602892504533 1.2670870368994187 0.8961700680171322 2.279136978836397 1.5913252915868947 1.2203711255040752 2.7402121759916462 6.247245415448321
4 100 2.1956734836722083 0 -76.9190861710227 0.8065872241641353 0.4028394753624187 1.1773143938734048 1.8840253686109196 1.5171301251886828 5.841506988569671 1.0782403115783565 4.227273050688136 0.4809788843762668 6.827161109663686
5 125 2.115148537000041 0 -76.67771491055589 0.6851938147461083 0.37719927210950527 1.3074470439081627 1.1334449140544733 1.540713108415559 4.003108553717366 5.093158546265284 2.238058945370524 2.3851305634085276 8.344756654394878
6 150 1.8114143096775308 0 -84.4737793324463 0.5058755224332601 0.20054052618117954 1.5957451491719672 0.9503770038852314 0.4304277173717298 1.9346623382332666 2.075183879243619 9.083309697001528 3.479998031659315 0.2410502629282938
7 175 1.8716368358440627 0 -84.28404311693446 0.5128041401484473 0.23772480723405756 0.020778964587252313 0.7488177670920262 0.8027791829217267 0.9605311303079813 8.424291552113301 11.171817729888222 1.0891242857548287 6.767832552537184
8 200 2.0475874729458865 0 -81.85744738063805 0.7945531571745805 0.23202067799322915 0.21396214402700092 1.246461274440772 0.5294168748817528 1.4123602008060603 7.375345859163004 3.3551383752539676 1.9256585852480108 7.652126152775287
9 225 2.1009887166821817 0 -82.51276181738348 0.6821353512627616 0.22855596854238172 0.847779271766031 0.904433740636718 0.5849167225009887 1.3884722568089098 13.928266777741555 2.5153670175663745 2.8978788465189815 8.711574571648871
10 250 1.9671984804764913 0 -75.66348263396603 0.8088650054800566 0.3715910425066483 0.6108606808021917 1.2424817765779348 1.4335392024443356 4.524831073269169 3.9416194778407467 12.021528966815755 8.596186463926603 6.7433441298904695
11 275 1.7119005850800828 0 -81.10852257356888 0.8087438287387791 0.3019898011358361 1.0666351342093394 1.5608283062381103 1.1173006467004043 4.593786361639439 2.5995826483243665 4.603274704574062 10.111460986892112 6.026381817831416
12 300 1.613645572700564 0 -78.69278270273915 0.8090640100309984 0.17753439818982011 1.134311961848205 0.9806823703107346 0.6905792429995155 1.3234929096432144 2.284215341001385 3.8352955331014713 9.224238962006735 4.442542135749607
13 325 1.616114439259774 0 -85.8759804684978 0.8076157613201496 0.19964299746980468 1.3831142908507723 1.462921822581903 0.5701109048852666 4.466895819987761 4.491875374871708 7.865708769465015 8.641283235898628 2.415961630169865
14 350 1.589615810761402 0 -83.21689392810637 0.8085500209409447 0.225642180043667 0.8276905777355135 1.483459067018475 0.5332641249901694 2.4323842702620238 8.781053157389483 7.807506413253927 5.651946450189233 3.6294156757518086
15 375 1.6073038820230627 0 -82.9185539688647 0.8055729821338551 0.17500982756757877 2.6733111993497602 0.8718777218838041 0.5178810978291688 4.365035137480392 5.465002966337282 5.954838075954445 9.219903148600443 7.696879194321353
16 400 1.6149194064657388 0 -82.61053113355867 0.7616587105327914 0.2266857249479589 1.5278663885145964 1.7230299087868401 0.7605502849291186 4.090923314263711 2.3189817947612 7.810860893484209 7.202959842031514 3.9921659533458427
