% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=482033, Wed Oct 30 12:45:58 2024
1 25 -0.08513386598179072 -0.016575797730330875 0.038339376443496664 0.06614261832158637 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
2 50 -0.10403045768343244 -0.0377717824008737 0.031745448346306965 0.11608966595777952 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
3 75 -0.22691667207928978 -0.02099692842742895 0.0506030962003466 0.16546504236954965 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
4 100 -0.2325348793553975 0.0003313988180114909 0.06969127296538785 0.17358561865102526 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
5 125 -0.3170751974951457 -0.0021373303461070504 0.10377888888569284 0.18490562379723874 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
6 150 -0.2849082024963517 0.01628826123329595 0.1303775665300454 0.24303325563296685 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
7 175 -0.2901280088716108 -0.012385344212031612 0.1362583849627419 0.2564023777364099 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
8 200 -0.26249223064411004 -0.008977738441582575 0.15332979645248468 0.29303284666302487 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
9 225 -0.24511884649339835 -0.016124801153875056 0.1563174616314543 0.3174649417021679 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
10 250 -0.2698638093049754 -0.016761552004775356 0.17440425193445672 0.3215160702161363 0.9056476592723597 0.9365993727715414 0.9504974801635462 0.9727877011418931 0.9898051370435824 1.0249725338771312 1.0340496657185327 1.0389720563699982 1.0472791561957244 1.0849075445749095
11 275 -0.259641931376771 -0.03162523845760064 0.17249721482970679 0.38441704533647647 0.6645639503089263 0.7172599276367073 0.7855437575115682 0.8656628414286531 0.8861468478251853 0.9777319453558598 1.0093431665644677 1.0625710467135654 1.2783954018938601 1.4676853029491974
12 300 -0.30005894199713723 -0.04309497765443615 0.21446093445647524 0.411638031163967 0.6645639503089263 0.7172599276367073 0.7855437575115682 0.8656628414286531 0.8861468478251853 0.9777319453558598 1.0093431665644677 1.0625710467135654 1.2783954018938601 1.4676853029491974
13 325 -0.2802203146942945 -0.04466573192876253 0.2161268342306946 0.4593346667049773 0.6645639503089263 0.7172599276367073 0.7855437575115682 0.8656628414286531 0.8861468478251853 0.9777319453558598 1.0093431665644677 1.0625710467135654 1.2783954018938601 1.4676853029491974
14 350 -0.2853946094242683 -0.028846491472171748 0.20963049407990164 0.5244707115433115 0.6645639503089263 0.7172599276367073 0.7855437575115682 0.8656628414286531 0.8861468478251853 0.9777319453558598 1.0093431665644677 1.0625710467135654 1.2783954018938601 1.4676853029491974
15 375 -0.31288199107739084 -0.016184140117190368 0.21160006892411984 0.6233104344214714 0.6645639503089263 0.7172599276367073 0.7855437575115682 0.8656628414286531 0.8861468478251853 0.9777319453558598 1.0093431665644677 1.0625710467135654 1.2783954018938601 1.4676853029491974
16 400 -0.3064750118268051 -0.009383866959782085 0.1681562656335989 0.6451540362288645 0.6645639503089263 0.7172599276367073 0.7855437575115682 0.8656628414286531 0.8861468478251853 0.9777319453558598 1.0093431665644677 1.0625710467135654 1.2783954018938601 1.4676853029491974
17 425 -0.3346323583099024 -0.012089056182929495 0.18219044260139927 0.6580837634625347 0.6645639503089263 0.7172599276367073 0.7855437575115682 0.8656628414286531 0.8861468478251853 0.9777319453558598 1.0093431665644677 1.0625710467135654 1.2783954018938601 1.4676853029491974
18 450 -0.3158670706435105 -0.023390143609251283 0.18759955093923017 0.6583501545915272 0.6645639503089263 0.7172599276367073 0.7855437575115682 0.8656628414286531 0.8861468478251853 0.9777319453558598 1.0093431665644677 1.0625710467135654 1.2783954018938601 1.4676853029491974
