Ωl0,Ωl1,phase1,ω0,ω1,φ1,ton0,ton1,toff0,toff1,nphotons
0.1280116149049917,0.7346591762639234,4.490924875436528,1.2065715269006583,0.14749741365112734,1.886665780140225,5.468141687449622,3.11875327808454,3.1782177282477235,1.768854702417892,19.167764745984808
0.061264863013428185,0.9110095969092404,2.6956220053808435,0.9097593451472267,0.8575635942650748,3.0732405256500908,2.5954714279080657,0.08803553596569391,4.674892355602857,0.6822829392918217,14.044341121636611
0.03328307281037126,1.1042546322276083,3.9531144554587803,1.2186930337321273,0.3334374787932549,4.249444087052904,0.9021459046566982,2.874318863978357,9.295775148300448,4.378440075694211,6.958226029094626
0.023291689561892148,0.7847098570587405,1.9310063438429992,1.9499008474463422,1.668456483815337,5.349948357774394,0.2231945114233269,1.3947882658825392,4.193525242791749,1.6266731250156896,17.556282056245166
0.14043963685268593,0.8439010650531759,5.538749510114791,1.0904699541455827,0.45477241602228824,0.1069088876427724,1.289104430593123,1.624004745052623,1.2312547663516087,5.451116975910014,19.512608781444474
0.10467827191374401,1.201593646934465,0.569313729449691,1.9549408544750118,0.4094694734364819,6.171555542657378,9.940388965350063,2.068406159852091,4.222229737198708,3.3736429226761047,22.00172271426842
0.04526494472177343,1.3333891479856672,4.306475972299371,0.3704041306740957,0.7765115697869849,5.209440632432443,9.143255352631739,1.1222195423481702,2.4806340355579346,1.993120681032177,14.387947220648776
0.1458633969789601,0.8757398179056726,1.9273907026810524,0.47095787202958306,0.5652544193899853,5.823404394708847,0.14938695017858328,4.677665387565034,0.7831918437766261,5.788184713790613,22.779423321196575
0.04880463188161343,1.131497391272831,2.4022602005899065,0.09325405359384664,0.9391332841478,5.283745632171824,3.782416752469717,5.4728270431073724,6.440886358786554,3.734263071366467,20.41139978134534
0.11390586906225077,0.7525953738400817,3.0489552282356907,0.5477741569154713,0.26697143559101766,5.873995763234984,1.5173340664216326,0.018392678854418906,2.104659084767105,2.9289385452000545,19.1434940787285
0.11150745338830234,0.8372133586470726,3.545296059114649,0.6989450746109573,0.7046584695207988,1.138004160379845,8.755913206822893,2.8446922783322046,4.009132689926906,0.36292288384882443,22.428117571231578
0.14289849417422196,1.1452849310295448,5.717581824685306,1.1404457829645545,1.5460510382035353,3.0282614486577657,6.461254932925777,2.1036474664424363,1.9718246451342099,2.6055716591539677,19.49996705917374
0.13735092321770237,0.8725520572001129,2.5996824531471208,1.3951319765102241,1.0370260700057117,1.8961385219677374,0.45380093115014786,0.011200860413418846,2.930041687252363,3.6217381102734283,18.96283272849915
0.11962109385074282,1.0627400550534232,3.0008757186418014,0.8708702987867247,1.0465254679715772,4.61902404737426,3.1131159354596116,1.590373280021471,0.33901357785707076,0.2933486040379619,22.669698191855986
0.11254919238791386,0.936290701107594,5.353009665151666,0.26783929095423575,0.874421756135205,3.109949868363402,1.5631767067985347,10.971073649018535,7.351386968327812,9.181490528735083,17.67976651717703
0.040470939137275896,0.7285937220498035,2.4820397007119355,1.0177383644330964,0.9983689720772135,2.2252433011434642,1.2044130787670213,1.9728802323666494,0.6753360532646049,2.7811065519622984,18.671204660233645
0.11756579292460796,1.2694523055726996,2.907016569656313,1.3303350795522635,0.6634208916127928,2.050657138036394,3.5134508132094746,1.3464580302793017,4.864231576617779,0.05878300529565428,22.409183927771323
0.14054684206031587,1.266190837492903,0.4795605088345325,1.433906184147621,0.986881487594801,4.279269286453985,0.30743423955162064,3.7380903752208816,0.270371955636997,1.9889808457196616,22.978461994336925
0.0398851326624034,1.0145949753040109,4.11733334675078,0.2938776587813774,0.894494042232242,5.735013042296259,6.546436486333766,5.175345186950539,3.211470163029915,2.597777302683556,19.396525551370043
0.19109425553503268,0.9393470715100084,4.60874519098763,1.8536871273233304,0.7160074292130043,2.741710329455609,2.7112641952705556,7.661554022076164,6.860233084702248,6.344428430653874,19.19286983085368
0.1911686074491518,1.1135316332052485,0.30070758563527145,0.47244450892096335,1.452682239020481,1.9365545096748722,0.19197943160176267,9.051672247035283,8.327802413353151,8.974927157096028,23.057975531308816
0.19323193164142055,0.8131171782902911,1.7569868276172393,1.673516725176263,0.3750053396074018,1.2117237542986492,2.164201386001035,5.648728122045431,0.27972226435588454,1.2833898408936326,23.06493322824303
0.0646688314247716,1.2177576426219,5.367468828117956,1.9999996389886427,1.433426577445089,2.8838471926131826,0.8313868358360736,2.185889915784844,4.278119692868443,2.0132455217100027,10.10198158346541
0.15092829198001279,1.018757038543815,5.407418880525226,0.5004258167147477,1.0272510089163593,5.672938831653694,1.075754817890361,7.180739080000349,2.118164459611089,5.388295190633164,17.16149757489698
0.03837017722728009,0.8419585934531086,4.314972506726538,0.7333856641913512,1.310513132683728,5.268759808227764,3.5405183912226867,1.3079845402943302,0.8428057571558134,6.446138339682411,10.178148797952527
0.09494089391863686,0.6012141403012359,4.584318012208447,0.6710268148957291,0.9001256714814205,1.135260696676978,3.7874344203964974,2.2878900393196875,0.2572773740532538,0.9109083412567425,19.38805512167656
0.050364029584736014,0.8370878201998021,0.7760713284535298,1.967706432305422,0.02389453393640418,4.39002616507058,8.717119556948505,0.05708011879862926,4.644279651697111,3.9092171343994018,8.374567102306594
0.20212152111047352,1.1781351388755514,0.5009818931346934,1.450331142541778,1.6081209685810731,1.402848411639776,2.3824643138422035,5.421256136495563,3.339753617682054,0.012979178574062982,23.66358637967458
0.030833616144951392,0.8776050521589946,3.4401557740296678,1.8859424101436097,1.5222989703337668,4.537992242597028,3.5357772112546932,0.8542384387576503,2.754466910711085,1.3322481501463557,4.936043934673724
0.12154411396852058,0.888521310787942,2.32076987207979,0.9763348462168898,1.9987873275768888,2.151893404231439,5.196521420499433,2.2109596652103374,1.5491069527077408,0.7560260146139854,22.384583757988473
0.1500441990528132,1.2403312834081084,2.5844446788796747,1.6264741546040251,0.6592072723477738,1.912015470791946,3.602011859475131,6.141253914506782,1.2759360262649402,8.157457123182944,22.87355822161659
0.19967469610341831,1.4809685038584517,0.9575474863715405,1.507277899552555,0.8355750390743326,3.326649929137386,2.0755108943579303,6.25730434285786,1.5966460044139037,2.386627918551744,23.8147153840529
0.19192264736094458,1.1829161277070104,0.6016268906457407,1.168296615527176,0.9940099700746975,0.7716413481465096,3.0350451290682963,5.289636695938466,0.8230902114962269,2.999681755266328,23.533114110847418
0.1577143879931351,1.1575216760157947,3.5716802351101222,1.4418696291659758,1.848312195743508,2.3578087454875463,4.6303205571557235,0.38644797215242,8.246334326121833,10.179157250841136,19.366307514872734
0.13395652497391644,1.2421452412181697,1.038912223112571,1.0912883199377317,1.97795288759864,4.216574007358049,5.98961602893616,6.329225023994454,6.852260597883925,5.693176766261658,22.925899770478956
0.14563027884991403,0.7436073947813324,0.6005938441752692,0.7076976903460537,0.45105599893866694,4.565647957370162,3.2576030515131764,0.9496878565924147,0.6692920827237379,0.0019654285194841696,22.50728443981793
0.18936614743428087,1.2227175973263982,2.516846743882533,1.5197979849510523,1.0443364900985728,0.9567422590161923,4.301331156011032,7.612802558683123,2.0955884538426774,4.953071333131545,23.64347628923739
0.17573880393067925,1.1418645990928917,0.2890753925177062,0.5110870087256256,0.7380774778608382,5.020778415050675,4.193858755832727,5.752170438051534,5.783513140827366,4.610428784543728,23.10486382409865
0.16368429981837296,0.9283746409824579,2.549718564497142,0.7457222287246045,1.0423247444953243,4.647953743911867,3.5336439927364554,13.039345331402211,2.096151692797441,5.078644448134284,22.688822154949996
0.202063347827189,1.2557681452381122,0.35505383077715247,0.5943950658460562,0.8433495572553704,4.004507464522946,6.593380162304765,1.2387171097851715,3.218981666910929,6.250173623893355,23.27153982990188
0.05303997931236708,0.9915782485377423,3.005594829307324,1.2140817012198457,0.5945595867622491,6.232647066235962,1.3953518932301747,3.371969338486469,0.5563220313772256,3.3945307269422407,19.65375553398183
0.1525738328796226,1.107772456659644,0.9564242456863017,1.9970310565114031,0.18116639205419083,1.2979107861907375,2.4937675949213514,2.3436028816606758,3.321963286106408,0.6720097388928008,22.941984919266265
0.1672091712360408,1.1863790031937858,4.497774163146788,1.3911003236773578,0.31575288959049336,1.6710385879187604,0.5636866285846172,3.5792728609605358,9.618955045586269,3.3899473776149454,19.50473216327231
0.06869043998322463,0.903142075469413,3.1472028754748163,1.4054180837743098,0.2193056327745947,2.925403419552538,1.5304598868172912,1.7002374927559583,1.4025487629751878,7.224468980242982,12.582585118043529
0.16381118352791676,1.236062471504744,1.1572856397236093,0.5008606543762574,0.7701363427209004,6.27901721737348,3.0017585411825585,5.309174655020697,0.5431682891321148,6.93790165367985,23.134054396103878
0.1837289464754826,0.6879688180279995,1.1887844499036593,0.5097739454411973,1.087874534635748,0.06705388971804513,0.3113538249768951,4.769461771058307,7.740123870498136,8.501445275673113,22.54540596917965
0.05558900088409677,0.9711799987555719,1.6848837966618249,1.669020742440865,0.33463585738412305,3.2097516003262516,2.5624649429873205,2.7190049310890574,1.5006807123358645,1.4225088236174943,19.68252356595919
0.16826474011035175,0.9093298702275736,3.6626897508345344,0.7263941910567864,0.7916805592814762,1.7696939011229564,7.6695906807945216,3.2115690334554863,4.045935987800986,0.3204987832435987,22.681920764424135
0.15935190823003628,0.47952508974594477,2.3173884883588123,1.2786956841198283,1.9093729044492862,4.351090449628538,5.457885732680108,10.69414619392739,5.315557294525674,2.288828356314772,22.264216737594356
0.17976067758482742,1.2756850114623939,3.1263190731701807,0.26408319311735307,0.6044030326134118,4.867897111823721,1.2331537497011062,6.878322796438138,1.7948938288128107,4.771035105926817,22.2571853991466
0.15987635177403098,1.1593431398794765,2.0761639233217717,1.637202519635907,1.8036524091720239,1.2550149945168938,4.584202746237473,10.956159742187992,1.1398912453718855,7.354483357675142,23.005405499733627
0.0925756104013407,1.3246283535402859,2.2192304455740905,0.0006795490021492561,0.9304692904249426,2.711633247064935,0.4917689212517855,4.406605843988216,9.940961273501,1.170847915661695,23.21488439404721
0.19060853226133298,0.8227552017722304,3.7127489499313118,1.7196903636894514,1.3808669063884946,5.884180624194706,1.1617201693167178,3.8495967387172083,11.236829092535505,5.332888734323086,19.38922693481034
0.2008743235034182,1.14562378651671,1.9401739899597095,0.17855792303819185,0.8247609761124728,4.296802097895808,3.52528339643004,14.379350241360816,2.3147641950124065,8.322948523702948,21.380690297721568
0.20330287492067037,1.2851004666260555,0.48120950461791145,1.2862399109151732,1.3684791822559195,3.579198408322598,1.7477472260635114,3.8472748696613532,2.1482306139125518,9.511424315536509,23.8298385980808
0.20387771682364367,1.0814969534206502,0.5353745931884648,1.9102856612639512,1.0594382442357908,3.374696485223501,1.161786647657698,8.93023978978109,0.6012641194954412,5.05581620380532,23.41360369265139
0.05319616895976956,1.1908139754252418,0.9490905036077102,1.5579603398768882,1.5893172190513485,5.016845207612199,3.85205036584322,10.176913380246484,8.202048830506648,5.727905516062141,19.742970494892262
0.16559325919822218,0.9443659521345903,5.638867112662608e-05,1.009179405815181,0.9039882112165206,1.2082788758592165,1.4728130315760126,2.316111899805006,2.7201509600594296,5.542102455051964,22.958903505549117
0.20287346029975523,1.2069115937621202,1.0440192796584638,0.877061970151894,1.4982628561545188,0.614815003875858,2.0035636241290047,8.700922554452951,3.953019172803221,7.750577373298641,23.056482050799715
0.19160838989245713,1.5228473136363547,2.7821720524188316,0.22254826766275582,1.0567535991758408,1.6438984218223707,3.1024563328788073,2.638874459804285,3.2963170191389146,3.7682101673251074,15.28447409421282
0.12229718801167777,0.744194793508299,2.8536086371512623,1.6994426139331542,0.6103446017853732,0.03709540862961146,0.610354051508095,7.359342691985386,5.025267482495767,3.4673197811518266,22.123418171010204
0.1908056624704354,1.4567860554382812,2.907905365929149,1.1394212678072255,0.4737978763125379,1.859073203063189,3.9571188394775625,4.862618963206419,0.050766698075147526,3.7555740986931334,23.675827648718755
0.1688407001461607,1.26821704486129,1.2215381421744287,1.9041365268915882,1.2751906136904176,0.59696405973573,2.5005882743629537,3.956880227416125,8.82286441396826,0.4782685247418801,23.24091289040699
