Ωl0,Ωl1,phase1,ω0,ω1,φ1,ton0,ton1,toff0,toff1,nphotons
0.22644389642891555,0.5979795071803535,0.8533210308196466,0.4514716684951471,0.35237227531668525,4.7542691647819515,1.3820962006903934,6.213350313536143,5.871764006466859,0.40802837624614685,25.952971855372116
0.021977313155768414,0.004123557001380476,6.242792017386968,0.5775022768821232,0.8331915856996263,2.952255150508311,4.344479208254789,10.158850651476639,0.45692089809905045,4.406120279293971,0.21218898951792423
0.10962011105612518,0.01134596076207647,6.0472707322959325,0.40756385320619226,0.5781438369083373,6.267819149891971,3.1295634325647104,3.640640967233294,3.057459386712809,2.013980164640215,0.5200540983055423
0.0773358943506823,0.314282266833449,4.586825172282214,1.3444488658576645,0.8347405804705973,3.2647292642419603,9.182520979970398,7.112705042144077,9.07661980935574,3.4844746407454252,0.3762526741899967
0.22583832737065707,0.014889698921304338,6.06153676240466,1.9999905888153737,1.8207570369186812,1.290039234317812,8.190509239628401,3.3967702748189232,0.021871253373807034,2.791446604208194,0.5108008252338007
0.003172309967493775,0.6610451854008645,3.8258168616821315,1.411378150022938,1.0426458373614822,3.522374875148899,2.2048918973005334,7.753113429208646,0.2797320239938046,2.221618646272863,0.9083218232685888
0.38242410720140657,0.5257140974327384,4.769520872550429,0.5889339525211956,0.8068869197063395,0.6790756709208625,2.3379217755607717,2.6088268422279355,1.3222279516322253,4.3199223911188085,0.48774587743705194
0.2992112319522714,0.3247236734109798,4.402203744723916,1.724220006079616,1.9499465481893614,0.30706769574553006,0.10131703620671229,6.350169022264493,1.8777423639334845,1.1365254120944401,8.35863495132227
0.2062863873991488,0.5803295847213422,4.120316669495687,0.7870981938823359,1.7712802016669036,1.1230560769501192,0.33834397429869734,3.5112388693816308,2.7800404089426176,1.1359381514340279,17.495964402789134
0.3899126666410962,0.5206011453488771,2.793142564989234,0.22676441229716038,1.2513580230266597,1.116486375777205,5.225455206771624,4.681001615958817,0.9453037808492906,2.901943719471898,19.01835083563195
0.2854531661098356,0.2072130951765865,1.4282559154068233,1.1251914406295926,1.1147566267853224,6.23782110023515,4.933945943980682,2.547156421997808,0.783147500148982,0.7764204263714576,7.110882935699125
0.1027048402760415,0.4397362764282365,1.7700004289487936,0.05874527677923988,1.0721749622672443,3.9173492278700843,1.0408505469940423,2.1856928964064792,3.0387854756108936,5.050739551365037,13.797685866054588
0.024914561261362652,0.17645861099175475,2.2604341159937618,1.3077174880366804,0.9369198426446985,4.7265300484492325,3.0543566527655783,1.0422508700253723,0.924729014535346,0.455372480305815,1.7568718216702828
0.2839186667336357,0.0944613037838361,2.2012520900032335,0.5631292332883333,0.4365156281039987,3.530516401321923,0.9292238319608506,3.6121531562660754,2.3285539870787746,0.22266803588335604,4.370140357986083
0.10376248249685326,0.30850488280306865,2.175736829297257,0.926098427456059,0.99922687325223,2.837480078964155,6.4512853245477,7.2631812906438595,1.0596670533030728,5.421795866388614,10.384782111242984
0.032651234787587365,0.6727013693020433,4.670766864259834,0.9286287239171337,1.5153822023995334,4.1079553297689575,4.855433072765777,7.916901311177868,1.0683500620616742,3.0937582013060014,0.2672062223438093
0.14930034058738115,0.6786650165836,2.2348226040144046,1.7163139219792571,1.4123486109363819,0.7362205975209655,2.2834205706128996,9.316259662731031,3.7727844865430553,4.933650893031876,14.140323738686028
0.32537709870675513,0.5753229239380587,1.2379386543691764,1.379421940895845,1.5069894048020003,2.762570586986575,9.8922941454519,3.6626474691301665,4.6070551291108055,4.367146001669007,17.145900547077094
0.12197128672359685,0.2588710140297794,3.950527270447469,0.33179714655769776,1.4515253896834275,3.579786057740779,3.84048547480687,1.6650210454027587,6.456333876174876,0.9672659948757989,10.352121405824237
0.11948293420748594,0.2705911305641993,4.749234290431968,0.16631689300208385,0.802890005065423,4.483671641925747,2.4116259999037903,6.593748954497556,4.962929418861215,5.295123817709704,0.5428470782753443
0.017581679940333838,0.5763052927191931,5.366299685265314,0.6905199571823097,0.10610950264230923,4.448119482614165,4.686482041698166,4.434421016040811,6.041411882243997,3.17980901481922,0.1729076456498615
0.2168781950457408,0.41124465303415514,1.2855006997728613,0.9743759417221508,0.8978326590715142,2.547248524999082,5.085941705332973,0.34044681421469203,0.0732881029309028,1.1838617379896799,18.082178991468957
0.045679985420799124,0.19109365885231847,2.9293018186213717,0.7312204359503176,0.2937157766412938,2.9241085423383084,7.701658902540859,4.969845216355173,0.4633080225370956,7.123921745309336,0.34157029360275204
0.08475065300154852,0.14673290948415102,3.2660008970327947,1.9994881411821703,0.03748504092689635,1.3553237048694153,2.5223294429335645,2.9374641189369552,3.4558336729651216,1.684121315952233,5.54458014190594
0.03816765794295617,0.34031411855135235,5.096471103809156,0.7746423668512006,0.82428220781752,5.067850292355017,6.786676154294403,2.1416348521174564,4.0361054876495785,1.0978974303703417,0.30535900578822445
0.023907001299103826,0.6271585431021939,4.155062312393136,0.10333654788312718,0.07387238198918489,3.206596014719505,1.489924430408421,6.992087218633105,0.6935052480881558,1.9114833726826375,2.7649619606974514
0.23291269018679017,0.1811378727850379,0.0019364736642117695,1.1129837267027274,0.43277150351019467,3.4403443864998526,0.006434394222195851,3.2435312918770287,4.2735701442645695,0.007471494275613769,9.031512999760329
0.15545389202591725,0.5457607105613561,1.0323455102793075,0.36722120575264017,1.395206816816858,4.589599482081102,0.5468784751983875,2.361434407190615,2.742871085846119,1.4520397140348413,18.856466716931713
0.361972357682244,0.5228854776020573,0.08197262109491887,0.5398461588183501,0.9601805429773242,0.6484071389447896,4.550462859581151,4.332723153915292,0.9826546151663156,5.7506540512335125,21.942534542101793
0.386107551727452,0.61081083520625,3.0615054256859757,0.33618636461825635,0.8263565765438696,1.1540719739163308,3.3124378339250757,9.04299038420621,3.1931351398596846,1.4517073392818718,23.589947217239285
0.3584235677610067,0.23744910250613532,0.7501274769877184,0.6944045271382374,1.5275182026063514,4.436215654800469,6.682630072678968,6.214665305150628,0.5762222070742296,2.654546503277001,7.312491504504194
0.178515049059079,0.34629944110692257,1.5919613992368655,0.07281583353287202,0.31967556394166086,1.112558555883772,6.673957953678394,0.0035271840314652484,6.565576432709234,5.270889511589522,0.540445901130939
0.10303326701897347,0.5953737117639741,1.3202382565306021,1.3512547654133873,0.8880391523991936,0.15092898080372363,1.5620423053067478,10.580859051455533,2.3471292624545783,1.5511833028621285,12.91744768764911
0.3277082636256845,0.5895284685310908,2.2163148961661703,0.36724841220506904,0.5346719898361019,1.0257111379474322,0.04143236867047118,5.715711552691884,1.093705698380776,8.354652997059544,24.653384802076257
0.4176944626044538,0.6626857735874405,0.18996783263967598,1.095954985388934,0.9259228395220463,2.6704073606325154,9.195744430102312,0.880402081855531,3.6843936301856517,0.6015222445514545,22.921486652865333
0.12051166885995605,0.5932680420622752,2.4154670256028345,0.4504102881142899,0.594680337490169,4.22850473308148,0.42459377743107474,3.0107300848720513,6.450618204430971,5.141118359817548,0.5228557562273448
0.26770816203822184,0.6694222556731673,1.3612777995543686,0.30873275352266794,0.7823427419053424,6.26698859985312,0.9580654320222342,0.0010837567321222924,0.9858683769725403,0.9554458565300299,0.5235755576654043
